id,name,job,department,gender
1417516.0,Jeff Sawyer,Sound Effects Editor,Sound,0.0
1417517.0,Carlos Solis,Sound Re-Recording Mixer,Sound,0.0
1417820.0,Nick Dacey,Visual Effects Editor,Crew,0.0
1417821.0,Claudia Dehmel,Visual Effects Producer,Visual Effects,0.0
1417822.0,Reuben Lloyd-Pack,Visual Effects Editor,Crew,0.0
1417823.0,Steve Miller,Visual Effects Editor,Crew,0.0
1417824.0,Christopher Payne,Visual Effects Editor,Crew,0.0
1417825.0,Julian Foddy,CG Supervisor,Crew,0.0
1417826.0,Paul J. Franklin,Visual Effects Supervisor,Visual Effects,0.0
1417827.0,Nicola Hoyle,CG Supervisor,Crew,0.0
1417828.0,Andrew Lockley,Visual Effects Supervisor,Visual Effects,0.0
1417829.0,Alison Wortman,Sequence Supervisor,Crew,0.0
1417830.0,Maxx Wai In Leong,Sequence Supervisor,Crew,0.0
1417831.0,Sy Hollands,Stunt Coordinator,Crew,0.0
1417832.0,Ryan Rodriguez,Gaffer,Lighting,0.0
1417833.0,Reuben Garrett,Gaffer,Lighting,0.0
1417834.0,Dane Bjerno,Camera Technician,Camera,0.0
1417835.0,Ian Franklin,Rigging Gaffer,Lighting,0.0
1417836.0,Andrew McEvoy,Animation,Visual Effects,0.0
1417837.0,Brendan Handscombe,Costume Supervisor,Costume & Make-Up,0.0
1417838.0,Lindsay Kouri,Set Costumer,Costume & Make-Up,0.0
1417839.0,David Butler,Set Costumer,Costume & Make-Up,0.0
1417840.0,Eric A. Lewy,First Assistant Editor,Editing,0.0
1417841.0,Ryan Rubin,Music Editor,Sound,0.0
1417842.0,Gary Birmingham,Transportation Coordinator,Crew,0.0
1417843.0,Tyler W. Gaisford,Picture Car Coordinator,Crew,0.0
1417844.0,Mark Somner,Location Manager,Production,0.0
1417845.0,Joaquin Diego Prange,Location Manager,Production,0.0
1417846.0,Vans Pradeep Singh Rathore,Location Manager,Production,0.0
1417847.0,James A. Mahathey,Location Manager,Production,0.0
1417848.0,Jonathan Hook,Location Manager,Production,0.0
1427499.0,Stephanie Hovette,Hairstylist,Costume & Make-Up,0.0
1434599.0,Brian Smyj,Stunts,Crew,0.0
1440853.0,Donald Likovich,Assistant Editor,Editing,0.0
1455503.0,Ian Mclaughlin,Stunts,Crew,0.0
1463954.0,Dixie Webster,Casting,Production,0.0
1468581.0,Victor Paguia,Stunts,Crew,0.0
1468589.0,Wade Sullivan,Assistant Costume Designer,Costume & Make-Up,0.0
1483827.0,Sid Karne,Stunts,Crew,0.0
1509394.0,Michael J. Prate,Grip,Camera,0.0
1509396.0,Tom Prate,Grip,Camera,0.0
1516458.0,R. Cory McCutcheon,Hairstylist,Costume & Make-Up,0.0
1525908.0,Anne O'Brien,Assistant Editor,Editing,0.0
1531529.0,Rex Reddick,Stunts,Crew,0.0
1532610.0,Bob Hall,First Assistant Camera,Camera,0.0
1532612.0,Blake Pike,Rigging Grip,Lighting,0.0
1532613.0,Philip Shanahan,First Assistant Camera,Camera,0.0
1535095.0,Dan Brown,Stunts,Crew,2.0
1535096.0,Adam Camacho,Grip,Camera,0.0
1535102.0,Shaun Sangkarat,Grip,Camera,0.0
1544394.0,Aja Frary,Stunts,Crew,1.0
1544395.0,Mark Fichera,Stunts,Crew,2.0
1546907.0,Patrick Hogan,Driver,Crew,0.0
1548530.0,Robert Wilson,Hairstylist,Costume & Make-Up,0.0
1549015.0,Ray Maxwell,Propmaker,Crew,0.0
1549026.0,Scotty Richards,Stunts Coordinator,Crew,0.0
1549741.0,Marc Scizak,Stunts,Crew,2.0
1550248.0,Joe Guzman,Rigging Grip,Lighting,0.0
1550400.0,Damiano Fusca,Set Production Assistant,Crew,0.0
1550725.0,Chris Cenatiempo,Stunts,Crew,2.0
1551373.0,Joey J. Cook III,Camera Intern,Camera,0.0
1552549.0,David Orr,Color Timer,Editing,0.0
1554393.0,Scott Burik,Stunts,Crew,0.0
1554915.0,Mike Burke,Stunts,Crew,0.0
1554921.0,Shane Geraghty,Stunts,Crew,0.0
1554924.0,Balint Pinczehelyi,Rigging Grip,Lighting,0.0
1554925.0,Kevin Rogers,Stunts,Crew,0.0
1554926.0,Shawnna Thibodeau,Stunts,Crew,0.0
1554931.0,Caroline Vexler,Stunts,Crew,0.0
1555027.0,Kevin Flynn,Rigging Grip,Lighting,2.0
1564997.0,Mark Scoon,Executive In Charge Of Production,Production,0.0
1566280.0,Nilo Otero,Assistant Director,Directing,0.0
1571601.0,David E. Hall,Post Production Supervisor,Crew,0.0
1622657.0,Mark Aaron Wagner,Stunts,Crew,2.0
1634437.0,Ed McDermott II,Stunts,Crew,0.0
1638257.0,Conor O'Sullivan,Prosthetic Supervisor,Costume & Make-Up,0.0
1644412.0,Nakul Kamte,Sound Mixer,Sound,0.0
1644543.0,Dileep Singh Rathore,Line Producer,Production,0.0
7.0,Andrew Stanton,Screenplay,Writing,2.0
7879.0,John Lasseter,Thanks,Crew,2.0
490.0,Colin Wilson,Producer,Production,2.0
2073.0,Gail Stevens,Casting,Production,2.0
3996.0,Tom Johnson,Sound Re-Recording Mixer,Sound,2.0
6958.0,Eric Zumbrunnen,Editor,Editing,2.0
8158.0,Michael Silvers,Dialogue Editor,Editing,0.0
8166.0,Juan Peralta,Sound Re-Recording Mixer,Sound,0.0
8412.0,Paul Gooch,Key Makeup Artist,Costume & Make-Up,0.0
12895.0,Ed Catmull,Thanks,Crew,0.0
12897.0,Steve Jobs,In Memory Of,Crew,2.0
15017.0,Bill Corso,Makeup Designer,Costume & Make-Up,2.0
15347.0,Michael Giacchino,Music,Sound,2.0
15348.0,Daniel Mindel,Director of Photography,Camera,0.0
15354.0,Stephen M. Davis,Music Editor,Sound,2.0
34513.0,John King,Art Direction,Art,2.0
18925.0,Scott Zuber,Art Direction,Art,0.0
23454.0,Phil Harvey,Art Direction,Art,2.0
28241.0,Tim Simonec,Orchestrator,Sound,0.0
29233.0,Veronica McAleer,Makeup Artist,Costume & Make-Up,0.0
15776.0,Edgar Rice Burroughs,Original Story,Writing,2.0
51557.0,Marcia Ross,Casting,Production,1.0
39624.0,Peter Gabriel,Thanks,Crew,2.0
61996.0,Christien Tinsley,Key Makeup Artist,Costume & Make-Up,0.0
64449.0,Holly Dorff,ADR Voice Casting,Production,0.0
72752.0,Jim Morris,Producer,Production,0.0
72753.0,Lindsey Collins,Producer,Production,0.0
67758.0,Michael Chabon,Screenplay,Writing,2.0
91055.0,Jan Foster,Unit Production Manager,Production,0.0
91912.0,John Skotchdopole,Camera Operator,Camera,0.0
105780.0,Chris Munro,Sound Mixer,Sound,2.0
122274.0,Peter Chiang,Visual Effects Supervisor,Visual Effects,0.0
126638.0,Mark Andrews,Screenplay,Writing,2.0
138617.0,Jonathan Null,Supervising Sound Editor,Sound,0.0
238120.0,Colin Jones,Casting Associate,Production,2.0
528783.0,Brittainy Roberts,Casting Associate,Production,1.0
967148.0,Jeremy Turner,Assistant Costume Designer,Costume & Make-Up,0.0
1034755.0,Lori Korngiebel,Post Production Supervisor,Crew,0.0
1055222.0,David Krentz,Storyboard Designer,Art,0.0
1081073.0,Chris Corbould,Special Effects Supervisor,Visual Effects,0.0
1121742.0,Colleen Kelsall,Assistant Costume Designer,Costume & Make-Up,1.0
1123360.0,Bob Roath,Associate Producer,Production,0.0
1171098.0,Darrell L. Wight,Set Designer,Art,0.0
1218986.0,Bryan Andrews,Storyboard Designer,Art,0.0
1316599.0,Dennis Liddiard,Makeup Artist,Costume & Make-Up,0.0
1319490.0,Kevin Haney,Makeup Artist,Costume & Make-Up,0.0
1334782.0,Josh Lusby,Assistant Art Director,Art,0.0
1335553.0,Jamie Wilkinson,Property Master,Art,0.0
1339450.0,Roger Guyett,Thanks,Crew,0.0
1367497.0,Sue Rowe,Visual Effects Supervisor,Visual Effects,0.0
1374469.0,Toby Spigel,Casting Assistant,Production,0.0
1378828.0,Michael Semanick,Sound Re-Recording Mixer,Sound,0.0
1388850.0,Peter Dorme,Assistant Art Director,Art,0.0
1390367.0,Perry Evans,Gaffer,Lighting,0.0
1390388.0,Annie Penn,Script Supervisor,Directing,0.0
1397837.0,Joseph Hodges,Art Direction,Art,0.0
1399467.0,Philippe Carr-Forster,Camera Operator,Camera,0.0
1399475.0,Christopher Prampin,Gaffer,Lighting,0.0
1400535.0,Colin Anderson,Camera Operator,Camera,0.0
1403388.0,Kim Ayers,Key Makeup Artist,Costume & Make-Up,0.0
1408379.0,Daniel Barrow,Visual Effects Producer,Visual Effects,0.0
1409757.0,Debbi Salmon,Key Makeup Artist,Costume & Make-Up,0.0
1411320.0,Paula Price,Key Makeup Artist,Costume & Make-Up,0.0
1412205.0,Frank Connor,Still Photographer,Camera,0.0
1414177.0,J.R. Grubbs,Sound Effects Editor,Sound,0.0
1414539.0,Deborah Rutherford,Makeup Artist,Costume & Make-Up,0.0
1414540.0,Don Rutherford,Makeup Artist,Costume & Make-Up,0.0
1415464.0,Malcolm Fife,Sound Effects Editor,Sound,0.0
1418124.0,Kevin Alexander,Hair Designer,Costume & Make-Up,0.0
1421936.0,Kristie Matthiae,Key Makeup Artist,Costume & Make-Up,0.0
1424151.0,Gerald Quist,Makeup Artist,Costume & Make-Up,0.0
1425411.0,Nuria Mbomio,Makeup Artist,Costume & Make-Up,0.0
1428901.0,Eamonn Butler,Animation Supervisor,Visual Effects,0.0
1428905.0,Laura Jennings,Visual Effects Editor,Crew,0.0
1428911.0,Ailbhe Lemass,Makeup Artist,Costume & Make-Up,0.0
1430188.0,Simon Finney,Camera Operator,Camera,0.0
1441176.0,Eryn Krueger Mekash,Makeup Artist,Costume & Make-Up,0.0
1447571.0,Travis Witkowski,Art Department Assistant,Art,0.0
1458894.0,Mike Mekash,Makeup Artist,Costume & Make-Up,0.0
1530220.0,Kirstin Chalmers,Makeup Artist,Costume & Make-Up,0.0
1532325.0,Kacie Seamons,Key Costumer,Costume & Make-Up,0.0
1536539.0,Deborah Taylor,Makeup Artist,Costume & Make-Up,0.0
1546844.0,Ryan Church,Visual Effects Art Director,Crew,0.0
1549655.0,Camille Henderson,Key Makeup Artist,Costume & Make-Up,0.0
1550851.0,Tom Struthers,Stunt Coordinator,Crew,0.0
1561994.0,Lavinia Waters,Art Department Coordinator,Art,0.0
1613336.0,Greg T. Moon,Makeup Artist,Costume & Make-Up,0.0
1640350.0,Richard Daldry,Production Coordinator,Production,0.0
1658269.0,Stephen Finn,Boom Operator,Sound,2.0
1661321.0,Tom Castronovo,Art Department Assistant,Art,0.0
1686002.0,Katherine McCormack,Unit Publicist,Crew,0.0
1697623.0,Steve Harding,Unit Production Manager,Production,0.0
1710258.0,Erik Jessen,Additional Editing,Editing,0.0
1750922.0,Tommy Gormley,First Assistant Director,Directing,0.0
1761112.0,Sarah Ginn,Art Department Assistant,Art,0.0
1775681.0,Ben Dixon,Second Assistant Director,Directing,0.0
1775682.0,Andrew M. Ward,Second Assistant Director,Directing,2.0
1775687.0,Stacey Newton,Art Department Coordinator,Art,0.0
1775688.0,Rachel Corbould,Art Department Assistant,Art,0.0
1775689.0,Jake Hall,Art Department Assistant,Art,0.0
1775690.0,Gemma Richards,Key Makeup Artist,Costume & Make-Up,0.0
1775691.0,Sara Riesel,Makeup Artist,Costume & Make-Up,0.0
1775692.0,Paul Boyce,Makeup Artist,Costume & Make-Up,0.0
1775693.0,Mandy Gold,Makeup Artist,Costume & Make-Up,0.0
1775701.0,Candice Banks,Hairstylist,Costume & Make-Up,0.0
1775702.0,Gary Machin,Hairstylist,Costume & Make-Up,0.0
1775704.0,Noel Espinosa,Boom Operator,Sound,0.0
1775707.0,Meredith Humbracht,Production Coordinator,Production,0.0
1775718.0,Gary Hymns,Key Grip,Camera,0.0
1775721.0,Thomas Gibson,Key Grip,Camera,0.0
1775723.0,Danton Burroughs,Thanks,Crew,0.0
1813644.0,Karin Silvestri,Stunts,Crew,1.0
6410.0,Francine Maisler,Casting,Production,1.0
10570.0,Joseph M. Caracciolo Jr.,Executive Producer,Production,0.0
7623.0,Sam Raimi,Screenplay,Writing,2.0
7624.0,Stan Lee,Author,Writing,2.0
7625.0,Steve Ditko,Author,Writing,2.0
7712.0,Bob Murawski,Editor,Editing,2.0
7627.0,Laura Ziskin,Producer,Production,1.0
7626.0,Avi Arad,Producer,Production,2.0
11411.0,Neil Spisak,Production Design,Art,2.0
11386.0,James Acheson,Costume Design,Costume & Make-Up,2.0
7630.0,Alvin Sargent,Screenplay,Writing,2.0
10850.0,Kevin Feige,Executive Producer,Production,2.0
9341.0,Bill Pope,Director of Photography,Camera,0.0
7628.0,Grant Curtis,Producer,Production,0.0
7629.0,Ivan Raimi,Screenplay,Writing,2.0
19155.0,Christopher Young,Original Music Composer,Sound,2.0
19156.0,Kathy Driscoll,Casting,Production,1.0
13304.0,J. Michael Riva,Production Design,Art,2.0
19157.0,Leslie A. Pope,Set Decoration,Art,0.0
19158.0,Katina Le Kerr,Costume Design,Costume & Make-Up,0.0
12770.0,Denis L. Stewart,Unit Production Manager,Production,2.0
13586.0,Christopher Burian-Mohr,Art Direction,Art,0.0
14349.0,David F. Klassen,Art Direction,Art,2.0
38939.0,Richard Baratta,Production Manager,Production,0.0
66689.0,Dawn Swiderski,Art Direction,Art,1.0
963355.0,Suzan Wexler,Art Direction,Art,1.0
1172443.0,Merrick Morton,Still Photographer,Camera,0.0
1227450.0,Katie Taylor,Casting Assistant,Production,1.0
1339433.0,Noelle Green,Production Coordinator,Production,0.0
1339436.0,Kevin Cross,Set Designer,Art,0.0
1339468.0,Trudy Ramirez,Script Supervisor,Directing,1.0
1357047.0,Aric Cheng,Set Designer,Art,0.0
1360094.0,Noelle King,Set Designer,Art,1.0
1377133.0,Merie Weismiller Wallace,Still Photographer,Camera,0.0
1378224.0,Barbara Mesney,Set Designer,Art,1.0
1386908.0,Jeff Markwith,Set Designer,Art,0.0
1392895.0,Andrea Dopaso,Set Designer,Art,1.0
1393226.0,V.W. Scheich,Production Coordinator,Production,0.0
1400065.0,Patte Strong-Lord,Set Designer,Art,1.0
1451676.0,Earl A. Hibbert,Visual Effects Editor,Crew,0.0
1533708.0,David J. Grant,Production Supervisor,Production,0.0
1553559.0,John DeSimone,Production Coordinator,Production,0.0
1614178.0,Brett Phillips,Set Designer,Art,0.0
1648111.0,Andrew Saxe,Location Manager,Production,2.0
1684384.0,John Fedynich,Location Manager,Production,0.0
1735078.0,Will F. Moore,Casting Assistant,Production,0.0
1735079.0,Lavelle Brown,Casting Assistant,Production,0.0
1781374.0,Merry Alderman,Casting Assistant,Production,1.0
1781376.0,Neal Naito,Casting Assistant,Production,0.0
1781378.0,Jeffrey Gafner,Casting Associate,Production,0.0
1781379.0,Ellen Gessert,Location Scout,Art,1.0
1781381.0,Heebok Lee,Title Designer,Art,0.0
1781382.0,Greg Outcalt,Production Coordinator,Production,0.0
38748.0,Jacob Grimm,Novel,Writing,2.0
5448.0,Wilhelm Grimm,Novel,Writing,2.0
8020.0,John Kahrs,Animation Supervisor,Visual Effects,0.0
12072.0,Douglas Rogers,Production Design,Art,0.0
15813.0,Alan Menken,Original Music Composer,Sound,2.0
15892.0,Dan Fogelman,Screenplay,Writing,2.0
56612.0,Roy Conli,Producer,Production,0.0
61414.0,Mark Kennedy,Story,Writing,0.0
61422.0,Dan Cooper,Co-Art Director,Art,0.0
61958.0,Tim Mertens,Editor,Editing,2.0
65644.0,Kevin Kliesch,Original Music Composer,Sound,2.0
76595.0,Byron Howard,Director,Directing,2.0
83091.0,Dean A. Zupancic,Sound Re-Recording Mixer,Sound,2.0
112609.0,David E. Fluhr,Sound Re-Recording Mixer,Sound,0.0
121830.0,Nathan Greno,Director,Directing,2.0
137198.0,Jamie Sparer Roberts,Casting,Production,0.0
139474.0,Glen Keane,Executive Producer,Production,0.0
928608.0,Brent W. Hall,Post Production Supervisor,Crew,0.0
953331.0,Chris Montan,Executive Music Producer,Crew,0.0
1017262.0,Glenn Slater,Songs,Sound,0.0
1123657.0,Lino DiSalvo,Supervising Animator,Crew,0.0
1210381.0,Steve Goldberg,Visual Effects Supervisor,Visual Effects,0.0
1281387.0,Clay Kaytis,Animation Supervisor,Visual Effects,0.0
1291315.0,Tom MacDougall,Music Supervisor,Sound,0.0
1367494.0,Ai-Ling Lee,Sound Editor,Sound,1.0
1368856.0,Laurent Ben-Mimoun,Visual Development,Visual Effects,0.0
1381896.0,Tim Pauer,Production Supervisor,Production,0.0
1408301.0,Jason W. Jennings,Sound Editor,Sound,0.0
1424167.0,Cameron Frankley,Sound Designer,Sound,2.0
1443211.0,Aimee Scribner,Associate Producer,Production,0.0
1447400.0,James Finn,Visual Development,Visual Effects,2.0
1447483.0,Rick Moore,Layout,Directing,0.0
1447497.0,Merrick Rustia,Layout,Directing,0.0
1447499.0,Bill Schwab,Characters,Writing,0.0
1451279.0,Doug Walker,Layout,Directing,0.0
1461361.0,Lorelay Bove,Visual Development,Visual Effects,0.0
1461363.0,Brian Kesinger,Layout,Directing,0.0
1461364.0,Shiyoon Kim,Characters,Writing,0.0
1461397.0,Daniel Hu,Layout,Directing,0.0
1461399.0,Lisa Keene,Visual Development,Visual Effects,0.0
1464355.0,Bérénice Robinson,Executive In Charge Of Post Production,Production,0.0
1464361.0,Jennifer Christine Vera,Production Supervisor,Production,0.0
1470064.0,Josh Staub,Lighting Supervisor,Lighting,0.0
1552863.0,David Goetz,Art Direction,Art,2.0
1552865.0,Kent Melton,Visual Development,Visual Effects,0.0
1554457.0,Doeri Welch Greiner,Production Manager,Production,0.0
1578645.0,John Murrah,Layout,Directing,0.0
1615775.0,Scott Beattie,Layout,Directing,2.0
1615776.0,Mark Hammel,Technical Supervisor,Crew,2.0
1615777.0,Richard E. Lehmann,Lighting Supervisor,Lighting,2.0
1615778.0,Robert L. Miles,Lighting Supervisor,Lighting,2.0
1615779.0,Brian Leach,Lighting Supervisor,Lighting,2.0
1615780.0,Alessandro Jacomini,Lighting Supervisor,Lighting,0.0
1615781.0,Ernest J. Petti,Lighting Supervisor,Lighting,2.0
1615782.0,Chris Springfield,Lighting Supervisor,Lighting,0.0
1615783.0,Jin Kim,Characters,Writing,0.0
1615784.0,Lauren Airriess,Visual Development,Visual Effects,1.0
1615785.0,Justin Cram,Visual Development,Visual Effects,2.0
1615786.0,Gustaf Aspegren,Visual Development,Visual Effects,2.0
1615787.0,Claire Keane,Visual Development,Visual Effects,1.0
1615788.0,Craig Mullins,Visual Development,Visual Effects,0.0
1615789.0,Scott Watanabe,Visual Development,Visual Effects,2.0
1615790.0,Victoria Ying,Visual Development,Visual Effects,0.0
1615791.0,Cory Rocco Florimonte,Layout,Directing,0.0
1615792.0,Allen Blaisdell,Layout,Directing,2.0
1615793.0,Rob Dressel,Layout,Directing,2.0
1615794.0,Todd Allen Erickson,Layout,Directing,0.0
1615795.0,Terry Moews,Layout,Directing,0.0
1615796.0,Christopher K. Poplin,Layout,Directing,2.0
1615797.0,Wally Schaab,Layout,Directing,2.0
1615799.0,Richard Turner,Layout,Directing,0.0
1615800.0,David Wainstain,Layout,Directing,0.0
1615802.0,Brent Burley,Software Engineer,Crew,2.0
1615803.0,Brendan Duncan,Software Engineer,Crew,2.0
1763017.0,Mark Mitchell,Supervising Animator,Crew,0.0
531.0,Danny Elfman,Original Music Composer,Sound,2.0
7232.0,Sarah Finn,Casting,Production,1.0
6041.0,Brian Tyler,Original Music Composer,Sound,2.0
8410.0,Richard Roberts,Set Decoration,Art,2.0
8703.0,Patricia Whitcher,Executive Producer,Production,1.0
12891.0,Joss Whedon,Director,Directing,2.0
13009.0,Alexandra Byrne,Costume Design,Costume & Make-Up,1.0
35176.0,Jeffrey Ford,Editor,Editing,2.0
22161.0,Ben Davis,Director of Photography,Camera,2.0
18866.0,Jack Kirby,Characters,Writing,2.0
15277.0,Jon Favreau,Executive Producer,Production,2.0
32349.0,Charles Wood,Production Design,Art,2.0
57027.0,Louis D'Esposito,Executive Producer,Production,2.0
113672.0,Alan Fine,Executive Producer,Production,2.0
113674.0,Victoria Alonso,Executive Producer,Production,0.0
113675.0,Jeremy Latcham,Executive Producer,Production,0.0
983309.0,Mike Stallion,Art Direction,Art,2.0
1018073.0,Reg Poerscout-Edgerton,Casting,Production,0.0
1018965.0,Lisa Lassek,Editor,Editing,0.0
1051971.0,Nicholas Simon,Line Producer,Production,2.0
1104780.0,Ray Chan,Supervising Art Director,Art,0.0
1117747.0,Mitchell Bell,Co-Producer,Production,2.0
1149583.0,BJ McDonnell,Steadicam Operator,Camera,0.0
1235786.0,David Acord,Sound Designer,Sound,0.0
1322147.0,Dan Grace,Costume Supervisor,Costume & Make-Up,0.0
1326451.0,Thomas Brown,Art Direction,Art,0.0
1326458.0,Jordan Crockett,Art Direction,Art,0.0
1326460.0,Mark Swain,Art Direction,Art,0.0
1327030.0,Lora Hirschberg,Sound Re-Recording Mixer,Sound,0.0
1334420.0,Phil Sims,Art Direction,Art,0.0
1338477.0,Sheona Mitchley,Set Decoration,Art,0.0
1339446.0,Frank E. Eulner,Supervising Sound Editor,Sound,0.0
1351240.0,Daniel S. Kaminsky,Associate Producer,Production,0.0
1380002.0,Jay Maidment,Still Photographer,Camera,0.0
1388855.0,Matthew Robinson,Art Direction,Art,0.0
1388865.0,David Chrastka,Sound Effects Editor,Sound,0.0
1388894.0,John Gamble,Second Unit Cinematographer,Crew,0.0
1388898.0,Sam Renton,Camera Operator,Camera,0.0
1394331.0,Neil Fingleton,Stunts,Crew,2.0
1400092.0,Jeremy Braben,Helicopter Camera,Camera,0.0
1403641.0,Mike Valentine,Underwater Camera,Camera,0.0
1412756.0,Chris O'Connell,Compositors,Crew,2.0
1414189.0,Marc Chu,Animation Supervisor,Visual Effects,0.0
1417983.0,Nadav Ehrlich,Animation Supervisor,Visual Effects,0.0
1424630.0,Mannie Ferreira,Camera Operator,Camera,0.0
1425978.0,Gary Summers,Sound Re-Recording Mixer,Sound,0.0
1428837.0,John Mahaffie,Second Unit Cinematographer,Crew,0.0
1428916.0,Mark Moriarty,Camera Operator,Camera,0.0
1428917.0,Stefan Stankowski,Camera Operator,Camera,0.0
1439726.0,Stephen Enticott,Animation Supervisor,Visual Effects,0.0
1447326.0,Jane Wu,Storyboard,Writing,0.0
1456696.0,Brian N. Bentley,Compositors,Crew,0.0
1456835.0,Anthony Rizzo,Animation,Visual Effects,0.0
1457635.0,Leonard F.W. Green,Visual Effects,Visual Effects,0.0
1458578.0,Katy Wood,ADR & Dubbing,Sound,0.0
1494209.0,Richard Roles,Helicopter Camera,Camera,2.0
1510429.0,Domenico Sica,Art Direction,Art,0.0
1510430.0,Chris 'Flimsy' Howes,Set Decoration,Art,0.0
1510438.0,Ben Vokes,Special Effects Coordinator,Crew,0.0
1510439.0,Ki S. Hwang,Camera Operator,Camera,0.0
1510440.0,Derek Walker,Camera Operator,Camera,0.0
1510441.0,Jae-Hyeok Lee,Still Photographer,Camera,0.0
1512798.0,Jamie Christopher,Associate Producer,Production,0.0
