prodCompanyId,companyName
1168.0,Novo Arturo Films
8138.0,Vega Film
4096.0,icon
21097.0,Worldwide Media
1157.0,Les Cinémas de la Zone
19233.0,120 Films
11629.0,Yoshimoto Kogyo Company
2319.0,Flicks Motion Pictures
14576.0,Ascot Elite Home Entertainment
235.0,Nordisk Film
5746.0,Yellow Bird Films
8246.0,Friland Produksjon
11571.0,Samson Films
17748.0,Forward Films
21597.0,High Treason Productions
51929.0,Nvizible
15689.0,Amaze Film + Television
64570.0,Running Miracles Productions
2009.0,Maipo Film- og TV Produksjon
1053.0,Got Films
64651.0,Saw 2 Productions
78177.0,Spectrum Effects
90661.0,Lynch Siderow Productions
8781.0,New Line Productions
13554.0,Matter Productions
6302.0,Room 101
21223.0,Solana Films
1778.0,Dentsu Inc.
88762.0,White Noise Factory
47231.0,Pinema
10257.0,Jewel Productions
10258.0,Pimlico Films
15980.0,Incorporated Television Company (ITC)
28.0,Newmarket Films
19631.0,Truth Entertainment
55265.0,Chapter One Films
34446.0,I Remember Productions
24510.0,MICA Entertainment
10462.0,WT2 Productions
4293.0,Cambridge Productions
1257.0,Butcher's Run Productions
12686.0,Forecast Pictures
50083.0,Solofilms
50084.0,JoBro Productions & Film Finance
78218.0,Trinity Race
66930.0,Brothers Dowdle Productions
35327.0,Codeblack Entertainment
28361.0,BSM Studio
3986.0,Martin Poll Productions
3987.0,The Production Company
62948.0,Horror Inc.
22210.0,Ontario Film Development Corporation
95018.0,MPH Entertainment Productions
8924.0,RabbitBandini Productions
14036.0,Division Films
14531.0,Pop Films
17719.0,MJZ
26676.0,O' Salvation
78780.0,Iconoclast
1101.0,Bésame Mucho Pictures
1102.0,Producciones Anhelo
53047.0,De Wolfe Music
53048.0,Inside Track 2
8533.0,Liddell Entertainment
11948.0,Rio Dulce
52760.0,Hometown Films
77507.0,YCTM
21468.0,1818
21469.0,Lone Wolf McQuade Associates
21470.0,Topkick Productions
24923.0,Bekmambetov Projects Ltd.
7374.0,Back Lot Pictures
4950.0,Antares Produzione Cinematografica
13479.0,Edward Small Productions
16313.0,Open Road Films (II)
72634.0,Jorva Entertainment Productions
2106.0,Saban Entertainment
4042.0,Astral Films
9115.0,Société Radio-Canada
9116.0,Société de Développement des Entreprises Culturelles (SODEC)
9365.0,Egmont Film
10202.0,Columbia TriStar Home Entertainment
19029.0,Cinecorp
218.0,Rafran Cinematografica
11386.0,Finanzia San Marco
3316.0,Liberty Films UK
3317.0,Lunar Industries
3318.0,Xingu Films
12018.0,Limelight Fund
29943.0,N3D Land Productions
54610.0,Mantello Brothers Productions
579.0,Alliance Communications
7453.0,Armada Films
7455.0,Cinémage 4
7456.0,Cofinova 6
7457.0,Soficinéma 6
7653.0,Zininsa Film Production
2306.0,Fontana Productions
68117.0,Giving Films
7436.0,Birdsong Pictures
52107.0,ICF
27450.0,The Combine
7400.0,Olympus Pictures
1420.0,ContentFilm
1976.0,Film Science
49389.0,Broad Green Pictures
3916.0,Cold Iron Pictures
14406.0,Ambush Entertainment
37726.0,"AV Club, The"
67480.0,Atlas 3 Productions
2533.0,Albino Alligator Productions
71953.0,Robson Street
2273.0,Eden Rock Media
15460.0,Ignite Entertainment
15461.0,HSX Films
3097.0,HDNet Films
22884.0,The Film Farm
5991.0,Quality Films Entertainment
26476.0,Cubica
15282.0,Steel Mill Pictures
2679.0,FOTP Productions
13238.0,Unified Pictures
23031.0,Amberdale Productions
34846.0,Tee Rob Pictures
34306.0,Henry & Me Productions
69292.0,Unstuck
5225.0,Johnson Production Group
12799.0,Silver Screen Pictures
20658.0,TinRes Entertainment
40541.0,Over Under Media
44241.0,Jewson Film
44242.0,Born of War
65147.0,Phillybrook Films
41671.0,New Kingdom Pictures
16301.0,Invincible Pictures Corp.
23700.0,Abbolita Productions
35043.0,Destro Films
3546.0,Hollywood Media Bridge
63993.0,Throne Productions
200.0,Corazón International
6419.0,Biograf Jan Svěrák
1631.0,Raw Nerve
17793.0,Hostel LLC
89041.0,East Midlands Media Initiative
21925.0,REI Capital
21926.0,Grove Hill Productions
21927.0,Strange Matter Films
54531.0,New Sky Communications Inc.
39328.0,Lost Rhino Films
19865.0,A Grand Elephant
80272.0,Scorpio Films
2649.0,New Real Films
7694.0,Delante Films
21382.0,Mecanismo Films
41921.0,Redrum
2207.0,Montfort Producciones
8794.0,Refugee Films
14373.0,Moulin Productions Inc.
40451.0,Adela Pictures
3291.0,Provident Films
6427.0,Pure Flix Entertainment
80078.0,FourBoys Entertainment
938.0,First Floor Features
3259.0,Almerica Films
18811.0,Brink Films
23909.0,Silver Nitrate
1687.0,Korea Capital Investment
1688.0,Moho Films
1689.0,TSJ Entertainment
1690.0,Samsung Venture Capital
1691.0,Ilshin Capital Investments
1692.0,Centurion Investment
13907.0,Les Films Alyne
5632.0,Milky Way Image Company
4186.0,Quickfire Films
40789.0,ONO
53194.0,Ariane Mararía Films
53196.0,Eter Pictures
53197.0,Manto Films
53198.0,Pegaso Producciones
53199.0,Ibermedia European Community Program
53200.0,Audiovisual Aval SGR
2224.0,Plum Pictures
6020.0,Harbor Light Entertainment
12410.0,Lleju Productions
286.0,Fantasy Films
68467.0,EveryWhere Studios
1296.0,Crossbow Productions
3522.0,T-Series
3942.0,Hari Om Entertainment Co.
35063.0,Cape Of Good Films
12296.0,Sullivan Entertainment
39075.0,Strohberry Films
10393.0,Vertigo Films
10896.0,Exponential Films
22789.0,Embargo Films
11792.0,Tre Vänner Produktion AB
654.0,South Pacific Pictures
4502.0,A B Corp
5564.0,Atlantis Pictures
23072.0,Schweizerische Radio- und Fernsehgesellschaft (SRG)
26025.0,Ascot Elite Entertainment Group
26026.0,Egli Film
26027.0,Teleclub AG
26029.0,Centauri Media
20777.0,British Screen Productions
1039.0,Channel One Russia
1040.0,TABBAK
1272.0,The First Channel
927.0,Palace Pictures
1202.0,Nippon Film Development and Finance Inc.
8876.0,Eurotrustees
12745.0,British Screen Productions
2124.0,Melvin Simon Productions
10313.0,Astral Bellevue Pathé
2391.0,Devonshire Productions
3240.0,Artfire Films
6741.0,New Romero
23588.0,Blank of the Dead Productions
638.0,Laurel Group
3139.0,Off Color Films
14121.0,Image Ten
14122.0,Market Square Productions
52924.0,Sly Predator
52925.0,Matt Baer Films
68506.0,Gold Star Films
74208.0,Lotus Entertainment (I)
15547.0,Intial Productions
1620.0,Nuyorican Productions
5799.0,Joanna Productions
6691.0,10th Hole Productions
23910.0,Saint Aire Production
23911.0,Artist International
23912.0,Antidote Films (I)
23913.0,Artist International Management
17823.0,Alive Films
17824.0,Larry Franco Productions
219.0,The Mirisch Corporation
2453.0,Lord of the Wind
307.0,IFC Films
1615.0,Fortissimo Films
1182.0,Telecinco
11649.0,Esta Vivo! Laboratorio de Nuevos Talentos
11650.0,Grupo Rodar
11651.0,Rodar y Rodar Cine y Televisión
11652.0,Warner Bros. Pictures de España
4730.0,Slough Pond
4731.0,double A Films
8814.0,Ten-Four Productions
8841.0,Pale Morning Dun
8842.0,All Night Productions
2332.0,Bi-polar Pictures
35444.0,Independent Film Group
35445.0,Carol Baum Productions
35446.0,Dillinger Productions
35447.0,Green Tulip Productions
7784.0,The Harvey Boys
7785.0,NVSH Productions
9081.0,Phase 4 Films
10986.0,Magidson Films
5387.0,Atlantic Pictures
7499.0,Gigi Productions
34380.0,Cargo Entertainment
60171.0,33 Pictures
24827.0,Red Mullet Productions
10989.0,Muskat Filmed Properties
14037.0,Dreambridge Films
4413.0,Gruber Bros.
24356.0,Tomboy Films
36978.0,Winchester Multimedia PLC
7055.0,New Oz Productions
7056.0,Red Horse Films
8685.0,Eficine 226
15877.0,Beanca Films
15878.0,Fondo de Inversión y Estímulos al Cine (FIDECINE)
18715.0,MPN Cologne Film 3
65129.0,Dark Harbor Stories
16062.0,Bayahibe Films Ltd.
22983.0,Mon Voisin Productions
2832.0,Cineville
20873.0,Columbia TriStar Home Video
80578.0,Dan Lupovitz Productions
6279.0,Continental Producciones
12009.0,Elías Querejeta Producciones Cinematográficas S.L.
12011.0,Quo Vadis Cinéma
1360.0,Glass Eye Pix
3768.0,Off Hollywood Pictures
52860.0,Bates Entertainment
8580.0,Coração da Selva
11445.0,Hank Levine Film
48663.0,Detailfilm
93177.0,Watchmen Productions
4098.0,Carnaby International
21937.0,Eigerwand Pictures
19124.0,Marmot-film
13866.0,The Caddo Company
21523.0,Brian Barrett Pictures
21041.0,Annuit Coeptis Entertainment Inc.
34710.0,Annuit Coeptis Entertainment II
28024.0,"Divine Inspiration, The Fabulous Boomtown Boys"
571.0,Highland Films
21460.0,May 13 Films
32201.0,CrossDay Productions Ltd.
75564.0,Morocco Film Assistance
11971.0,Jerry Bresler Productions
10485.0,Drafthouse Films
15308.0,Wild Bunch Distribution
5486.0,Darius Films
64753.0,Insight Film Releasing
1323.0,Florin Productions
1324.0,Jerome Hellman Productions
8764.0,Redwave Films
69028.0,Clear Lake Entertainment
69029.0,Dog and Pony Media
29364.0,Pax Enterprises
6531.0,Parts and Labor
30666.0,RT Features
34456.0,Rooks Nest Entertainment
41641.0,Maiden Voyage Pictures
57430.0,Pulse Films
61011.0,Scythia Films
79434.0,Code Red Productions
79435.0,Mott Street Pictures
79436.0,Very Special Projects
16718.0,No Limit Films
13495.0,Flashpoint (I)
5623.0,Haddock Films S.R.L.
6458.0,Instituto Nacional de Cine y Artes Audiovisuales (INCAA)
47380.0,Rosebud Productions
1311.0,The Asylum
6677.0,Syfy
22872.0,Southward Films
5241.0,Film Fund FUZZ
56050.0,SF Norge A/S
2313.0,Andrea Sperling Productions
17048.0,Counterclock Productions
23818.0,Anthem Pictures
23819.0,It's An Us Thing Productions Inc.
4811.0,Warner Premiere
8796.0,Representational Pictures
7720.0,NAZZ Productions
20305.0,Industrial Entertainment
20306.0,Primary PIctures
20307.0,Thunder Smoke Media
23688.0,VMI Worldwide
21608.0,Enderby Entertainment
7658.0,Buena Vista International Film Production France
8661.0,Alliance de Production Cinematographique (APC)
66329.0,L'Institut Polare Français Paul-Émile Victor
66330.0,National Geographic Films
66331.0,Bonne Pioche
6692.0,Benaroya Pictures
46225.0,Untitled Entertainment
1962.0,ATO Pictures
52896.0,Choke Film
10954.0,Globo filmes
11446.0,Lereby Productions
2920.0,Irish Screen
11046.0,Two Streets Entertainment
30271.0,Birchwood Pictures
40366.0,Noble Pictures
40367.0,Valencia Motion Pictures
19851.0,Pitbull Pictures
851.0,MEDIA Programme of the European Union
7446.0,Svenska Filminstitutet (SFI)
8555.0,Nordisk Film- & TV-Fond
74636.0,Film Väst
10757.0,Christmas Tree Films
13818.0,Burnside Entertainment
48752.0,Bella Productions
77798.0,"One Media, The"
12616.0,Guerilla High Productions
29646.0,Magna Global Entertainment
37765.0,Verdi Productions
85721.0,Fox Entertainment Group
10324.0,William Castle Productions
10698.0,John Ford Productions
3279.0,Vox3 Films
3459.0,Serenade Films
9352.0,Deer Path Productions
9353.0,Northwood Productions
2291.0,Journeyman Pictures
48688.0,Maloof Motion Pictures
13298.0,Oregon Film Factory
13300.0,Stage III Productions
7320.0,Telefilm Canada
11770.0,Liberty Films (II)
358.0,Noel Gay Motion Picture Company
11104.0,TiMe Film- und TV-Produktions GmbH
26136.0,Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG
26137.0,Dog Eat Dog Films
26138.0,Iconolatry Productions Inc.
26139.0,Salter Street Films International
26140.0,United Broadcasting Inc.
20966.0,LeVision Pictures
11493.0,National Film Finance Corporation (NFFC)
11494.0,Curzon Film Distributors
18065.0,20th Century Fox Russia
23277.0,Possessed Pictures
100.0,Avon Production
12943.0,APJAC Productions
3034.0,TV Tokyo
3035.0,4 Kids Entertainment
12653.0,Pikachu Project
66289.0,Oriental Light and Magic (OLM)
89163.0,Kids' WB
89164.0,Pikachu Project 2001
89165.0,Shoakuken
11241.0,The Mirisch Company
7714.0,The New Zealand Film Commission
14631.0,See Saw Films
58085.0,DMC Films
8607.0,Visual Eyes Productions
16275.0,Film Development Fund
57818.0,Crystalite Productions
3438.0,Melee Entertainment
3439.0,Next Day Air Productions
3440.0,Secret Society Films
526.0,Roxlom Films
1316.0,Monterey Productions
1317.0,Charles K. Feldman Group
20313.0,Venture Forth
3267.0,Atlantic Entertainment Group
3046.0,Spacegate Productions
3146.0,Starway International Inc.
2146.0,David Hamilton Productions
2148.0,Flagship International
2149.0,Noble Nomad Pictures
5996.0,BBC
7151.0,Assassin Films
48357.0,Hi-Rez Films
6236.0,NDF International
46402.0,Feelin' Guilty
3434.0,David L. Wolper Productions
4063.0,Trimark Pictures
3581.0,Brad Krevoy & Steve Stabler production
3058.0,Crossroads Films
67035.0,Kramer-Tornell Productions
93380.0,Eleventh Street Production
93381.0,Jon Kilik
88533.0,Pine District Pictures
563.0,Movieworld Productions
565.0,UK Film & TV Production Company
566.0,National Film & Video Foundation of South Africa
13642.0,SModcast Pictures
398.0,Egg Films
399.0,Show East
5568.0,Mercy Creek Entretainment
30702.0,Multicom entertainment
1049.0,Kasander Film Company
37812.0,Westerly Films
2230.0,MGM Television
4056.0,Hallmark Entertainment
10290.0,BCDF Pictures
7601.0,Lions Gate Television
57346.0,Park Lane Productions
21213.0,Funny or Die
161.0,Claussen + Wöbke Filmproduktion GmbH
26087.0,Tiger Tail Entertainment
26088.0,Deon Taylor Enterprises
39226.0,Camellia Productions
4306.0,Instinctive Film
13362.0,Preferred Content
34994.0,Julijette
46135.0,Ink Connection
46136.0,BR Group
46137.0,Manitoba Film & Music
7424.0,First Point Entertainment
60481.0,Film Threat DVD
73337.0,Aloha Pictures
11740.0,Society Entertainment
41602.0,BB Film Productions
80561.0,Marcio Garcia Producoes
2262.0,Silver Nitrate Films
3641.0,Silver Nitrate Pictures
18156.0,Indiana Production Company
4554.0,Cimarron Productions
21110.0,Merchant Films
60490.0,Triumphant Entertainment
72688.0,Chicago Overcoat Productions
72689.0,Beverly Ridge Pictures
8820.0,Prospect Pictures
9038.0,Far Hills Pictures
9039.0,Stick 'N' Stone Productions
394.0,Videofilms
395.0,Riofilm
1044.0,Franton Production
4322.0,Compound B
68373.0,Underdogg Entertainment
75142.0,Entropy
61428.0,Infra-Red Pictures
7367.0,Chad Troutwine Films
7368.0,Green Film Company
7369.0,Human Worldwide
7370.0,Loki Films
2926.0,Alexandre Films
65834.0,August Heart Entertainment
11982.0,Ashton Productions
31892.0,Loew's Incorporated
1297.0,Gruskoff/Venture Films
1298.0,Jouer Limited
75348.0,Nunez-Gowan
3922.0,A. Film
13210.0,ntc
93280.0,"Friday Four, Inc."
125.0,Danish Film Institute
486.0,Portobello Pictures
6476.0,Canal+ Polska
6477.0,Opus Film
44171.0,Phoenix Film Investments
72682.0,City of Lodz
72683.0,Phoenix Film Poland
9210.0,Film Four International
2870.0,Identity Films
68353.0,CKRush Entertainment
10086.0,Arsénico Producciones
12955.0,Zip Films
23501.0,Fine Productions
23502.0,Karbo Vantas Entertainment
2248.0,A-Mark Entertainment
4305.0,Film Tiger
4307.0,Rifkin-Eberts
38944.0,Clavius Base
40268.0,Hartbeat Productions
11729.0,Large's Ark Productions
98.0,Detour Film Production
13313.0,Go Films
4620.0,Evenstar Films
13466.0,Park Pictures
13467.0,TBB
13468.0,Dog Run Pictures
13469.0,White Hat
77.0,Milestone Productions
19194.0,Andrew Lauren Productions (ALP)
30133.0,Global Produce
38616.0,Paradise Productions
38617.0,Quantum Entertainment
38618.0,MovieBank
38619.0,Galaxy Productions
3703.0,Adlabs Films Ltd.
14407.0,Crimson Bolt
5754.0,Rat Pack Filmproduktion
12142.0,XYZ Films
20068.0,Hideaway Pictures
46241.0,Traverse Media
86523.0,Culmination Productions
2776.0,MovieRoom Productions
20992.0,Ternion Pictures
32475.0,Saracen Films
62102.0,Torn Pictures
3519.0,Big Arty Productions
19181.0,Hawthorn Productions
19182.0,Hawthorne Productions
8573.0,Pantelion Film
4714.0,HSX Films
16517.0,Chase Productions
4097.0,Heavy Duty Entertainment
49793.0,Liberty Road Entertainment
21882.0,Manis Film
29098.0,Breaking Ball Films
29099.0,Stage 6 Films
7339.0,Hyperion Pictures
85248.0,After Eden Pictures
7513.0,Jason Productions
16779.0,Georgetown Productions Inc.
3308.0,Believe Entertainment
34233.0,Toy Gun Films
48509.0,10 West Studios
63628.0,Perlapartment Pictures
63629.0,Gobsmack
63630.0,H&H Creative Ventures
19850.0,Sunrise Films
3160.0,Brookstreet Pictures
48420.0,Sound Venture Productions
65589.0,Industrial House Films
71899.0,Bright Cold Day Films
71900.0,Patchwork Productions
71901.0,Bandoola Productions
3052.0,Troma Entertainment
13954.0,Rollins-Joffe Productions
8714.0,Northern Lights Films
52739.0,Two Flints
3055.0,Paragon Films Ltd.
6379.0,Golden Harvest Company Ltd.
54.0,The Independent Film Channel Productions
6930.0,Elle Driver
25904.0,Tazora Films
336.0,Wiedemann & Berg Filmproduktion
337.0,Creado Film
41967.0,Sherwood Pictures
63902.0,Alabama Production Group
22820.0,Rossen Films
7488.0,Production Champion
7489.0,Vivi Film
5084.0,Altavista Films
11230.0,Zeta Film
19778.0,Winter's Bone Productions
2015.0,Darlow Smithson Productions
5826.0,PBS
1251.0,ARD
59348.0,Plywood Productions
16322.0,Itaca Films
30531.0,BN Films
56735.0,Brightside Entertainment
56736.0,1019 Entertainment
65927.0,Yoruba Saxon Productions
14729.0,Populist Pictures
69989.0,Monophonic Inc.
1616.0,Process Productions
1617.0,Q Television
1848.0,Les Films d'Ici
17931.0,Bridgit Folman Film Gang
17932.0,Razor Film Produktion
2699.0,Caviar Films
41640.0,Archer Gray
11594.0,Passion Pictures
21673.0,Discovery Films
4120.0,Access Motion Picture Group
4121.0,Giraldi-Suarez-DiGiaimo Productions
38771.0,Jeff Skoll Productions
3568.0,Teeth
4189.0,Scala Films
89347.0,Disney World Cinema
72408.0,Kaos Entertainment
15353.0,Sh-K-Boom Records
20671.0,Radius-TWC
3923.0,Strand Releasing
5708.0,The 7th Floor
13829.0,Apropos Films
4777.0,Ozla Productions
17700.0,National Film and Television School (NFTS)
68096.0,LHR Productions Inc.
4732.0,Red Envelope Entertainment
34455.0,Votiv Films
51235.0,Taggart Productions
8575.0,Rollercoaster Films
49982.0,IM Global Octane
52075.0,Reliance
3471.0,AV Pictures
4113.0,Muti Films
6448.0,Darclight
12881.0,Twin Engine Films
52207.0,Digital Interference Productions
23457.0,MPI Media Group
23459.0,Tailored Films
23460.0,Solid Entertainment
5452.0,Hartbreak Films
60343.0,Eyeline Entertainment
13309.0,Jack Rollins & Charles H. Joffe Productions
3767.0,Rockaway the Movie
3769.0,Panamax Films
3770.0,Crook Brothers Productions
11447.0,Mercury Productions
3517.0,"Institution, The"
50893.0,Alex Entertainment Inc.
3265.0,Deviant Films
68079.0,Morocco Junction Pictures
68080.0,1812 Productions
5161.0,Touchy Feely Films
12936.0,GreenStreet Films
13621.0,The Group Films
14897.0,Melvin Frank Production
42037.0,Silver Sail Entertainment
94551.0,4Go West Productions
94552.0,Flatiron Pictures
8146.0,Splendid Film
61372.0,AliBella Pictures
61373.0,Bystander Films
61374.0,Management Production Entertainment (MPE)
61375.0,Mangrove Media
36684.0,FLF Films
36685.0,Bottom Line Entertainment
56696.0,Parkside Pictures
3953.0,Island
11564.0,Versus Entertainment
11566.0,Dark Trick Films
12177.0,Film Agency for Wales
12179.0,Warp (Submarine)
7266.0,Roast Beef Productions
27197.0,Noujaim Films
2318.0,Région Provence Côte d'Azur
9011.0,Toloda
21083.0,Soficinéma 2
12840.0,Red Box Films
50510.0,BBC Storyville
50511.0,Wall to Wall
71702.0,Making Movies
91542.0,Aver Media
91543.0,North West Vision
299.0,Instituto Mexicano de Cinematografía
300.0,Alameda Films
301.0,Cinecolor-México
303.0,Cinecolor-Argentina
304.0,Artcam y Fonds Sud Cinéma
6714.0,Court 13 Pictures
12219.0,Cinereach
22542.0,Apjac International
64673.0,Rigas Entertainment
64674.0,ErgoArts
11831.0,Nic Arts
82002.0,Simbu Cine Arts
15159.0,Snoot Entertainment
72591.0,Prayer Flag Pictures
3295.0,Raw Feed
62511.0,Independence Day Productions
29693.0,A Loopy Production LLC
29694.0,2 Loop Films
26343.0,Against the Wild Films
16116.0,Fidecine
89636.0,Creando Films
89637.0,Potomac Pictures
842.0,GreeneStreet/SKE Films
5860.0,Anchor Bay Films
10399.0,Cinetel Films
21624.0,Family of the Year Productions
16833.0,Marked Entertainment
14731.0,Studio Fierberg
36765.0,Adventure Pictures
30270.0,Coram Deo Studios
40648.0,Shooting Star Pictures
2280.0,Les Films des Tournelles
2281.0,Les Films de Beyrouth
2282.0,Roissy Films
2283.0,Sunnyland
22625.0,Fonds Sud Cinéma
72598.0,Ministère des Affaires étrangères et du Développement International
77292.0,Cinéfondation
78994.0,Ministère Libanais de la Culture
7062.0,Dynamo
44210.0,Cactus Flower Producciones
44211.0,Fast Producciones
633.0,Metro Productions
4520.0,Israeli Film Fund
93101.0,Keshet Hot
93102.0,Uchovsky Fox
93103.0,Ronen Ben-Tal Films
93104.0,Feingold Productions
14120.0,The Directors Company
3650.0,Entertainment One Pvt. Ltd.
53.0,Les Films du Carrosse
34403.0,Produzioni Associate Delphos
35849.0,Armory Films
73192.0,Pelican Point Media
73193.0,Contend
24133.0,Night and Day Pictures
63520.0,Sony Pictures International
4143.0,Eden Wurmfeld Films
11078.0,Cineric
84889.0,Michael Alden Productions
84890.0,Brad Zions Films
86465.0,Headmon Entertainment & Productions
21742.0,Haunted Movies
4718.0,Naya Films S.A.
7100.0,Patagonik Film Group
2426.0,Les Films du Poisson
2632.0,Cinephil
5867.0,RTBF
8047.0,NDR
26468.0,IFC Productions
37334.0,Jack and Rose Productions
1539.0,Fuller Films
3960.0,ArieScope Pictures
1315.0,Charles Chaplin Productions
32558.0,Sontalia
45004.0,Charlie Guidance
54034.0,Flux Films
54035.0,High Line Productions
54036.0,Tiny Dancer Films
2906.0,Anarchist's Convention Films
12975.0,Ponty Up Pictures
12976.0,Shadow Shows
4090.0,Hanson Allen Films
39483.0,Hart-Lunsford Pictures
35852.0,Semi-Professional
4971.0,Brave New Films
10853.0,Cheap and Dirty Productions Inc.
20643.0,Mandragora Movies
36299.0,Agresywna Banda
66146.0,Denis Friedman Productions
35396.0,Status Media & Entertainment
63430.0,Puppy Entertainment
75277.0,AST Studios
75278.0,Lowland Pictures
19385.0,R&C Produzioni
65361.0,Teodora Film
67703.0,La Pasionaria S.r.l.
1787.0,Central Cinema Company Film
12146.0,Palomar Pictures International
12147.0,Kingston Film Productions Ltd.
37081.0,ESX Productions
79279.0,ESX Entertainment
3061.0,Alfama Films
26679.0,Allure Entertainment
1188.0,William Dozier Productions
1189.0,Greenlawn Productions
32189.0,Moctesuma Esparza Productions
156.0,Nordic Film
7048.0,Fridthjof Film
64899.0,Make A Move
40456.0,Kirghizfilm
63928.0,Aitysh Film
17055.0,Capstone Entertainment Group
17056.0,Vindicated Pictures
7512.0,"Georgetown Productions, Inc."
85889.0,C.H.U.D. Productions
30216.0,Sunrise Productions
30217.0,Animated Family Films
30218.0,Character Matters
1419.0,Virgin
55405.0,Saw Productions Inc.
62451.0,Zelko Films
16496.0,Cine Canibal
68304.0,Crush Entertainment
10715.0,Alfred J. Hitchcock Productions
261.0,Samuel Goldwyn
26198.0,Dog Eat Dog Productions Inc.
7508.0,Produzioni Europee Associati (PEA)
42498.0,Arturo González Producciones Cinematográficas S.A.
44615.0,Gullane Entretenimento S.A.
47462.0,África Filmes
36108.0,Ruckus Films
17027.0,National Film Board of Canada (NFB)
18519.0,Acajou Films
18520.0,Rebel Rebel
18521.0,Birka Holding
3478.0,FlipZide Pictures
25635.0,High Five Films
6087.0,Conquest Productions
12113.0,Canadian Broadcasting Corporation (CBC)
94410.0,Dracula Productions Inc.
94411.0,Vonnie Von Helmolt Film
77793.0,Global Creative Studios
28001.0,Chromewood Productions
12141.0,Pt. Merantau Films
5583.0,Mungo Productions
23276.0,Trumbull/Gruskoff Productions
38956.0,Tandem Pictures
38957.0,4 1/2 Film
46059.0,Italo/Judeo Productions
46060.0,Bill/Phillips
10312.0,Wescom Productions
14734.0,Oren Peli / Brian Witten Pictures
15338.0,Cinemarque Entertainment BV
15339.0,Film Futures
15340.0,Rivdel Films
79986.0,Pure Flix Productions
622.0,Toho Film (Eiga) Co. Ltd.
2290.0,Hunting Lane Films
11335.0,Chrysler Corporation
11336.0,Shade Pictures
11338.0,Cottage Industries
24048.0,Prototype
14317.0,Republic Pictures (I)
2264.0,Concert Promotion International
18142.0,Dragonfly Entertainment
55497.0,Sobras International Pictures
73624.0,Top Hat Releasing
73625.0,BH Tilt
76846.0,Amaro Films
76847.0,Connectic Studio
76848.0,Motion Group Pictures
13195.0,Such Much Films
1974.0,Duplass Brothers Productions
10056.0,Cunningham & Maybach Films
10057.0,FilmHaven Entertainment
10058.0,BorderLine Films
10479.0,Sundial Pictures
9122.0,Cohen Media Group
85817.0,Harwood Hunt Productions
58637.0,Tremolo Productions
53407.0,Electric
53408.0,TEAM Communications Group
4925.0,Plinyminor
8746.0,Papercut Films
5899.0,MGM
59341.0,Silver Sphere Corporation
6337.0,Main Street Movie Company
2516.0,Kuzui Enterprises
2517.0,Avenging Conscience
20670.0,Tribeca Film
5766.0,ARTE
11631.0,Inosan
16053.0,Das Kleine Fernsehspiel (ZDF)
32545.0,Twenty Twenty Vision Filmproduktion GmbH
3561.0,No Matter Pictures
36186.0,Bersin Pictures
36187.0,WeWork Studios
9158.0,Spring Films
29062.0,Final Cut for Real
29063.0,Piraya Film A/S
29064.0,Novaya Zemlya
2740.0,Jigsaw Productions
49386.0,Antzworks
19542.0,Global Emerging Markets (GEM)
19543.0,HeLo
40263.0,Blue Guitar Films
85163.0,Powers That Be Pictures
85164.0,"Magic Entertainment, Inc."
85165.0,Miracle Entertainment
17181.0,Byronic Pose Productions
59196.0,Duck Farm Films
13358.0,Pin Hole Productions LLC
51071.0,Ghost Robot
64854.0,Greencard Pictures
74293.0,Mathematic
2830.0,Rival Pictures
921.0,Next Wednesday Productions
863.0,Mantarraya Producciones
864.0,No Dream Cinema
2345.0,Lemming Film
5125.0,Le Pacte
9980.0,Fondo para la Producción Cinematográfica de Calidad (FOPROCINE)
11237.0,ZDF/Arte
14547.0,unafilm
22621.0,Tres Tunas
22622.0,Consejo Nacional para la Cultura y las Artes (CONACULTA)
22623.0,Ticoman
22624.0,Iké Asistencia
22626.0,Ministère des Affaires Etrangères et Européennes
22627.0,Film- und Medienstiftung NRW
22628.0,Netherland Filmfund
22629.0,Sundance / NHK International Filmmakers Award
15055.0,Big Easy Pictures
15056.0,Divine Light Pictures
39077.0,Honora Productions
49786.0,Brooks Media
85759.0,SuperMassive Films
68081.0,Tricastle
73334.0,The Poker House
10026.0,Baleuko S.L.
32718.0,Departamento de Cultura del Gobierno Vasco
32719.0,Bitart New Media
3945.0,Triumphant Pictures
4881.0,Rapid Heart Pictures
8185.0,Submarine Entertainment Distributors
12905.0,Corona Pictures
3347.0,Dry County Films
16839.0,Anchor Bay Entertainment
18890.0,Movie Machine
14787.0,Arrowstorm Entertainment
58574.0,The Klimax
634.0,ABC Pictures
88161.0,Cinerama Releasing Corporation
19600.0,Sunchaser Entertainment
19601.0,Favorit Film
23749.0,Decipher Entertainment
23750.0,Presque Isle Films
23751.0,LA Publicity
23752.0,Tait Productions
388.0,Horizon Pictures
34951.0,Stardust Pictures
47330.0,Dot Dot Dot Productions
5545.0,Mobra Films
35020.0,Mindshare Media
69462.0,Centrul National al Cinematografiei (CNC)
73925.0,McCann-Erickson
73926.0,Televiziunea Romana (TVR1)
73927.0,"Hubert Bals Fund of the Rotterdam Festival, The"
12355.0,Vulcan Productions Inc.
16144.0,A Space Between
33553.0,Marakesh Films
58849.0,Bago Pictures
14639.0,OG Project
13552.0,Laundry Films
